pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,pl_orbsmax,pl_orbper,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,st_logg,KMeans_Cluster,HZ_Status,ESI
HAT-P-51 b,HAT-P-51,13.50682174,97.57332095,0.218,1168.2,310.0,0.05042,4.21802091,0.07,5453.0,0.995,0.961,-0.10237,4.4256,2,Outside HZ,0.24823146730776982
HD 134060 b,HD 134060,3.16,10.1,1.76,1473.18,730.4602,0.0444,3.2696,0.45,5966.0,1.164285,1.095,0.15836,4.43,3,Outside HZ,0.4235453764543781
Kepler-141 c,Kepler-141,1.41,2.57,5.04,824.6067166024533,77.412,0.067,7.010606,0.0,4910.0,0.787,0.878,-0.44625,4.566,0,Outside HZ,0.6826963224315403
WASP-174 b,WASP-174,16.10730527,104.88337431,0.135,1528.0,901.9,0.05503,4.2337005,0.0,6399.0,1.347,1.24,0.43616,4.273,2,Outside HZ,0.19697733928521224
TOI-4773 b,TOI-4773,15.22179579,1687.66884117,2.63,2194.0540862268176,3879.8071,0.03216,1.7452851,0.024,6740.0,1.55,1.452,0.64836,4.22,2,Outside HZ,0.26049152425236544
Kepler-48 c,Kepler-48,2.71,14.61,4.01,797.113613870532,67.593,0.08633,9.67395,0.0,5194.0,0.89,0.88,-0.28926,4.487,0,Outside HZ,0.6036167021186787
Kepler-1950 b,Kepler-1950,1.52696349,2.95,4.55,820.3611022063424,75.83,0.0871,10.77690029,0.0,5455.0,0.852,0.759,-0.22345,4.457,0,Outside HZ,0.6696583438055271
HIP 35965 b,HIP 35965,12.6,2589.98368864,7.11,48.85,0.0009,15.898,26125.56497,0.138,4836.0,0.697551,0.78,-0.62021,4.64301,1,Conservative HZ,0.3050833735735994
Kepler-1978 b,Kepler-1978,2.67,7.61,2.2,736.642083117246,49.3,0.0914,10.84969477,0.0,5251.0,0.778,0.869,-0.29793,4.592,0,Outside HZ,0.5864397241123928
Kepler-948 b,Kepler-948,1.85,4.08,3.54,931.7774923742812,126.203,0.0749,7.76846622,0.0,5679.0,0.94,0.96,-0.10938,4.47,3,Outside HZ,0.6049146422967665
Kepler-144 c,Kepler-144,1.35,2.39,5.34,1046.0,207.247,0.094,10.104665,0.0,6075.0,1.235,1.154,0.28203,4.289,3,Outside HZ,0.6315710627625554
HD 48948 d,HD 48948,3.24,10.59,1.71,349.0,2.46,0.4894,151.92,0.055,4593.0,0.679,0.686,-0.78885,4.61,0,Outside HZ,0.6921131818263906
TOI-2145 b,TOI-2145,12.24020692,1805.26535176,5.34,1324.9344282074394,515.939,0.1117,10.261128,0.214,6206.0,2.75,1.71,0.99651,3.79,2,Outside HZ,0.3568996120912177
Kepler-1397 b,Kepler-1397,1.72,3.61,3.9,767.5283662792033,58.103,0.25861,47.449955,0.0,6026.0,1.12,1.09,0.59141,4.37,0,Outside HZ,0.6635628644901697
Kepler-1984 b,Kepler-1984,6.81,37.3,0.649,734.8424554654255,48.82,0.0238,1.992812339,0.0,3638.0,0.42,0.45,-1.55,4.844,0,Outside HZ,0.4101748745335412
HD 213885 b,HD 213885,1.745,8.83,9.15,1831.2764744827912,1882.94,0.02012,1.008035,0.0,5978.0,1.1011,1.068,0.13862,4.3827,3,Outside HZ,0.44064545595369964
HD 213472 b,HD 213472,13.1,1112.3994245,2.72,91.76,0.0114,13.0,17000.0,0.53,5729.54,1.433902,1.048132,0.28533,4.144921,1,Outside HZ,0.3891685088660437
Kepler-381 c,Kepler-381,1.12,1.46,5.71,1077.0851344065773,225.331,0.117,13.391635,0.0,6152.0,1.568,1.144,0.5139,4.12,3,Outside HZ,0.6403421493194701
Kepler-718 b,Kepler-718,16.56,5.04863835708303,,1677.0004988909964,1324.2,0.0322,2.052349905,0.0,6191.0,1.3,1.18,0.13394,4.28,2,Outside HZ,0.09583778833399152
Kepler-572 b,Kepler-572,2.58,7.18,2.3,633.0506495002694,26.889,0.1192,17.20523483,0.0,5212.0,0.79,0.83,-0.43426,4.57,0,Outside HZ,0.6251502833624846
Kepler-306 d,Kepler-306,2.47,6.66,2.43,601.9584786182196,21.983,0.12,17.326644,0.0,4954.0,0.719,0.75,-0.4693,4.611,0,Outside HZ,0.6449541422119861
HD 10180 f,HD 10180,5.24,23.9,0.913,427.54,6.1329,0.4929,122.744,0.119,5911.0,1.109,1.06,0.17319,4.39,0,Outside HZ,0.5441294985036059
WASP-22 b,WASP-22,13.78707,212.9461,0.444,1502.0,837.7034,0.047,3.53269,0.02,6000.0,1.24,1.46,0.245,4.5,2,Outside HZ,0.25035292822258576
Kepler-1254 c,Kepler-1254,1.3,2.24,5.6,927.0,132.391,0.0422,3.60084276,0.0,4985.0,0.75,0.78,-0.57202,4.59,3,Outside HZ,0.6649660685250378
Kepler-1922 b,Kepler-1922,2.29064904,5.86,2.68,807.2860828843534,71.11,0.1077,13.22259998,0.0,5931.0,0.863,0.953,0.15221,4.545,0,Outside HZ,0.5969325257890533
TOI-1814 b,TOI-1814,5.18536642,23.5,0.926,1065.8334442670653,216.0619,,6.36861010462,,4872.84,2.3895,,0.463,3.6712,3,Outside HZ,0.399471554190876
Kepler-862 b,Kepler-862,2.21,5.52,2.81,1344.6206272064885,547.293,0.039,3.148664534,0.0,5333.0,0.84,0.88,-0.10252,4.54,3,Outside HZ,0.4963280437221461
TOI-2095 b,TOI-2095,1.25,4.1,,347.0,3.43,0.101,17.66484,0.0,3759.0,0.44,0.44,-1.45892,5.11,0,Outside HZ,0.8055817914632044
Teegarden's Star c,Teegarden's Star,1.02,1.05,5.44,209.0,0.35,0.0455,11.416,0.04,3034.0,0.12,0.097,-3.14146,5.19,0,Conservative HZ,0.9149548743592257
CoRoT-22 b,CoRoT-22,4.88,12.2,0.249,885.0,121.8837,0.092,9.75598,0.077,5939.0,1.136,1.099,0.01352,4.361,0,Outside HZ,0.335788101078997
HD 219077 b,HD 219077,12.5,3057.50927534,8.6,146.68,0.0755,5.935,5478.68861,0.768,5362.0,1.91,0.92,0.425,4.0,1,Outside HZ,0.44499167922089766
Kepler-458 c,KIC 9663113,4.2,16.4,1.22,1136.9769984821894,279.787,0.17012,20.74028413,0.0,6117.21,2.21562,1.15,0.7919,3.80778,3,Outside HZ,0.42320177110565155
Kepler-1001 b,Kepler-1001,3.15,10.1,1.78,693.0,40.853,0.11147,14.30511983,0.0,5491.0,0.88,0.9,-0.27856,4.52,0,Outside HZ,0.5658270929360001
TOI-2000 b,TOI-2000,2.7,11.0,3.07,1391.6650059790773,628.0,0.04271,3.09833,0.0,5611.0,1.134,1.082,0.05956,4.363,3,Outside HZ,0.4759176431901154
Kepler-320 c,Kepler-320,1.37,2.45,5.24,882.64999915177,101.619,0.142,17.934937,0.0,6435.0,1.108,1.072,0.37419,4.419,0,Outside HZ,0.6709225554390111
K2-368 d,K2-368,1.948,4.45,3.31,,,,20.201085,,4663.0,0.663,0.746,-0.69293,4.667,0,Unknown,
HD 86728 b,HD 86728,3.03,9.43,1.86,687.36,37.1828,0.1916,31.1515,0.067,5610.0,1.237,0.967,0.13513,4.25,0,Outside HZ,0.5747272727875793
Kepler-28 b,Kepler-28,1.959,1.63,1.185427,781.8950804362922,62.577,0.05687,5.91,0.0,4499.3,0.664,0.684,-0.74494,4.62,0,Outside HZ,0.5480435610970427
HD 219828 b,HD 219828,4.59,19.06970442,1.08,1602.83,1095.4885,0.049,3.83483,0.091,5891.0,1.56,1.04,0.42,4.17,3,Outside HZ,0.3554215683421396
Kepler-1933 b,Kepler-1933,1.17984089,1.76,5.89,1058.0,250.5,0.05605,4.943290234,0.0,5661.0,1.008,0.964,-0.11595,4.415,3,Outside HZ,0.636646181257698
Kepler-178 d,Kepler-178,3.95,14.8,1.32,392.0,3.874,0.397,96.678988,0.0,5676.0,1.066,0.852,-0.20778,4.334,0,Outside HZ,0.6229106032040439
Kepler-107 c,Kepler-107,1.597,10.0,13.5,1378.0,602.0,0.06064,4.901452,0.08,5854.0,1.447,1.238,0.36449,4.21,3,Outside HZ,0.46474794946040865
TOI-1774.01,TOI-1774,2.78,8.5,2.17,824.0,73.7609,,16.70988,0.05,5746.0,1.1303,0.991,0.10143,4.33,0,Outside HZ,0.5581059790234106
HD 156279 c,HD 156279,12.5,3098.82696825,8.72,109.42,0.0237,5.486,4818.25358,0.261,5453.0,0.95,0.94,-0.14596,4.46,1,Outside HZ,0.401486155604509
Kepler-1166 b,Kepler-1166,1.69,3.5,3.98,539.5417930260376,14.188,0.1975,33.2406882,0.0,5446.0,0.86,0.9,-0.25594,4.53,0,Outside HZ,0.7513747666874376
TOI-929 b,TOI-929,2.68983343,7.7,2.17,774.0,59.7261,,5.83015366944,,4457.16,0.717414,0.7,-0.73994,4.5865,0,Outside HZ,0.5743925275184855
TOI-1448 b,TOI-1448,2.749,19.5,,426.0,5.45,0.0567,8.112245,0.36,3412.0,0.38,0.372,-1.75498,4.849,0,Outside HZ,0.7535508398089619
TOI-5340 b,TOI-5340,15.07607904,270.15414595,0.43,1566.0,1004.0,0.0628,4.9394392,0.13,5990.0,1.842,1.35,0.5955,4.036,2,Outside HZ,0.23967217238566813
EPIC 220674823 c,EPIC 220674823,2.712,7.9,2.336119,838.0,70.0,0.1078,13.340603,0.18,5578.0,0.99,0.913,-0.11919,4.408,0,Outside HZ,0.5640631091322221
Kepler-207 d,Kepler-207,3.31,11.0,1.67,1446.3124254983677,732.604,0.068,5.868075,0.0,5920.0,1.588,1.313,0.5343,4.129,3,Outside HZ,0.4201464028309338
Kepler-1767 b,Kepler-1767,3.01299077,9.34,1.88,393.0,5.66,0.2873,59.65829849,0.0,5243.0,0.831,0.887,-0.50273,4.547,0,Outside HZ,0.6874352980835022
Kepler-1889 b,Kepler-1889,2.94360686,8.98,1.93,493.0,14.0,0.2082,37.30369949,0.0,5646.0,0.817,0.864,0.21977,4.55,0,Outside HZ,0.6475050883788047
WASP-81 b,WASP-81,16.017661,231.69807,0.332,1623.0,1034.0911,0.03908,2.7164762,0.066,5870.0,1.283,1.08,0.24551,4.258,2,Outside HZ,0.2245479031725868
Kepler-1190 b,Kepler-1190,1.33,2.33,5.44,609.0,24.211,0.0845,10.45843441,0.0,4730.0,0.72,0.76,-0.7272,4.62,0,Outside HZ,0.7703895665633363
HD 60532 b,HD 60532,13.8,336.8998,0.704,550.16,16.9008,0.77,201.9,0.26,6245.0,2.57,1.5,1.00089,3.8,1,Outside HZ,0.3893360263918988
GJ 887 e,GJ 887,1.12,1.46,5.71,594.4035129320814,20.9,0.0417,4.4249,,3688.0,0.468,0.495,-1.43415,4.156,0,Outside HZ,0.7934335909032929
CoRoT-27 b,CoRoT-27,11.287,3302.11,12.6,1157.8156329649362,300.8697,0.0476,3.57532,0.065,5900.0,1.08,1.05,-0.16641,4.4,2,Outside HZ,0.3237130784911306
Kepler-1431 b,Kepler-1431,1.47,2.76,4.77,1294.277614989554,469.819,0.0648,5.86601526,0.0,5806.0,1.03,1.03,0.24349,4.42,3,Outside HZ,0.5678789629524487
HD 21411 b,HD 21411,9.52,65.9,0.42,408.17,4.1365,0.362,84.288,0.4,5605.0,0.825605,0.89,-0.26595,4.51,1,Outside HZ,0.42991663958460413
HD 106906 b,HD 106906,12.4,3496.0,10.1,0.0,0.0,650.0,,,6516.0,2.12351,1.5,0.75,3.90453,1,Outside HZ,0.0
K2-237 b,K2-237,16.06246934,434.15360396,0.577,1825.673164685668,1860.0,0.03552,2.18053332,0.03,6180.0,1.236,1.256,0.3032,4.353,2,Outside HZ,0.2314658171242527
Kepler-413 b,Kepler-413,4.347,67.0,3.2,334.96,2.9436,0.3553,66.262,0.1181,4700.0,0.7761,0.82,-0.42994,4.5721,0,Outside HZ,0.6912810856854312
Kepler-1804 b,Kepler-1804,1.59615726,3.18,4.3,995.769568236759,164.61,0.1017,12.28849983,0.0,5109.0,1.671,0.929,-0.51152,3.96,3,Outside HZ,0.6155902529078233
Kepler-821 b,Kepler-821,1.31,2.27,5.55,1312.4856493207062,496.82,0.029,1.92279873,0.0,5191.0,0.8,0.84,-0.36439,4.56,3,Outside HZ,0.5809231924148156
Kepler-160 c,Kepler-160,3.76,13.6,1.41,843.7333163608828,84.848,0.1192,13.699429,0.0,5471.0,1.118,1.003,0.00432,4.47,0,Outside HZ,0.4942478834057417
Kepler-1075 b,Kepler-1075,1.42,2.6,4.99,962.9667434243457,143.968,0.0208,1.52372816,0.0,3959.0,0.54,0.56,-1.11289,4.72,3,Outside HZ,0.6432530428825448
Kepler-106 d,Kepler-106,0.95,8.1,,721.4493996556719,45.357,0.16063,23.9802,0.0,5858.0,1.04,1.0,0.08255,4.407,0,Outside HZ,0.46495188804664045
HD 42012 b,HD 42012,13.5,508.528,1.14,182.63,0.1927,1.67,857.5,0.2,5405.0,0.82,0.83,-0.26975,4.45,1,Conservative HZ,0.44370693904255315
Kepler-919 b,Kepler-919,2.25,5.69,2.74,979.1856327230432,153.915,0.0981,11.04603384,0.0,6113.0,1.21,1.15,0.16662,4.33,3,Outside HZ,0.5587556790599438
Kepler-450 d,Kepler-450,0.837,17.6,77.0,1350.6678023295253,557.205,0.0827,7.51464,0.14,6197.21,1.64162,1.19,0.55403,4.08307,3,Outside HZ,0.316710855619365
K2-186 b,K2-186,3.17207779,10.2,1.76,,,,41.474219,,5784.0,0.98083,1.018617,0.0504,4.45,0,Unknown,
HD 73344 b,HD 73344,2.884,10.48,2.451,911.0,111.9729,0.131,15.611,0.03,6252.6,1.22,1.2,0.26184,4.372,0,Outside HZ,0.5422103646412425
HATS-69 b,HATS-69,10.592505,183.38791,0.46,1295.7,466.6,0.03211,2.2252577,0.519,5137.0,0.8785,0.892,-0.31758,4.501,2,Outside HZ,0.2741950769840991
WASP-36 b,WASP-36,14.874343,750.39663,1.26,1733.0,1422.6075,0.02677,1.53736596,0.0,5959.0,0.985,1.081,0.00087,4.486,2,Outside HZ,0.2681600076576753
Kepler-1783 b,Kepler-1783,1.31946731,2.3,5.5,790.8700348105077,65.5,0.07595,8.277440071,0.0,5129.0,1.781,0.887,-0.45102,3.884,0,Outside HZ,0.7050393371791167
HD 115954 b,HD 115954,12.6,2685.65003915,7.38,144.9,0.064,5.0,3700.0,0.487,5957.0,1.213,1.18,0.4809,4.15,1,Outside HZ,0.4566954089531104
LHS 1678 c,LHS 1678,0.941,1.4,10.6,510.9,13.5,0.0327,3.694284,0.039,3490.0,0.329,0.345,-1.83863,4.89044,0,Outside HZ,0.7643450184278997
Kepler-189 b,Kepler-189,1.21,1.92,5.96,678.0,45.389,0.088,10.399931,0.0,5235.0,0.75,0.803,-0.44774,4.619,0,Outside HZ,0.7450602809567352
TOI-1634 c,TOI-1634,,,,,,,103.0,0.0,3472.0,0.45,0.451,-1.5784,4.787,0,Unknown,
Kepler-556 b,Kepler-556,2.24,5.65,2.76,835.6451074897768,81.641,0.09833,11.72292176,0.0,5740.0,0.98,1.0,-0.04785,4.46,0,Outside HZ,0.5937206503581002
Kepler-109 c,Kepler-109,2.65,8.2,2.4,859.0,91.0,0.1546,21.22265,0.098,5950.0,1.387,1.094,0.34654,4.21,0,Outside HZ,0.5609602616495588
